-65.975716	0.000000
20.630573	-19.098548
136.871664	-7.888061
46.307557	40.269597
64.787156	9.196513
51.057748	45.411163
-51.306435	5.779044
-28.172473	-26.254952
-4.438826	-24.821967
43.766427	-22.426418
12.279602	71.509406
-3.519408	-58.367602
71.414828	-84.013389
-30.662984	-10.039376
-32.518704	-29.792602
90.344206	-40.707432
-2.938365	-12.588575
57.940881	-94.968656
-4.700070	18.609696
-6.277151	-84.373743
61.372214	-36.445482
-30.516137	-40.303839
26.788649	-85.419472
16.517653	63.116406
-25.198880	4.834232
-32.185989	5.675828
28.892778	-38.923730
30.045391	-40.579016
-78.273227	-18.671642
-24.739130	-4.716380
-40.954038	-41.883913
-50.131137	19.252899
4.229834	85.353085
46.916567	-46.083593
-44.334755	23.130817
-44.729207	5.913872
-2.337293	30.590414
6.582118	-14.742287
27.190790	-44.346597
-63.248866	60.540555
-7.915191	-71.179421
73.355220	-8.060659
-79.054482	43.424607
41.354511	-10.669204
29.061983	36.993911
-29.836252	93.261435
31.816618	-81.367070
50.082834	-14.965925
43.685565	-13.527479
1.610148	-17.218003
74.173794	50.640543
240.897764	-290.239393
-132.807032	82.767317
-30.256428	47.942241
-101.160912	-31.233383
-50.050960	37.566731
-112.769335	35.711907
-56.328465	-43.695396
-33.316796	-29.961185
-21.127010	6.562088
36.027947	-16.938522
-16.043164	-5.057748
-77.225283	17.705360
-11.153259	-34.749127
-8.410455	62.390527
-48.769401	24.084070
-106.286422	-6.908381
71.420919	0.047590
10.651925	-42.786746
-29.384437	5.446797
23.614557	-89.536212
-47.852151	42.992019
-12.395425	-2.917872
14.323673	74.107480
22.647022	33.114428
1.809835	43.802101
92.725924	17.534341
-18.091759	30.627037
-78.216309	-87.880573
50.480572	105.944381
18.526654	33.079894
-28.902390	32.532227
-52.909147	31.082927
47.918346	46.232901
-53.718527	27.837828
-38.701384	-4.570608
-7.647251	16.872362
65.472868	92.079915
-8.795282	-75.627930
67.087233	-52.245491
-29.897805	-61.869654
27.114191	8.787027
-84.357888	-40.035988
2.275920	11.619952
11.782810	-1.092818
-7.139889	42.650122
-104.700948	-34.944302
-63.502205	70.594449
67.206187	-20.923650
69.195607	-61.179240
49.723642	10.726337
46.341503	2.705439
-19.688808	30.446504
10.463531	-24.068398
-11.266919	-14.479916
46.622097	17.415723
64.586806	-47.359659
79.411851	33.929087
82.519567	22.267229
26.739851	136.140792
-4.307568	30.685134
97.867802	18.381831
2.472596	55.647488
37.112193	-48.798697
-59.379522	23.656099
33.264767	14.963477
45.694943	-32.488098
16.834808	-53.981498
30.254640	57.778399
21.306593	-34.415292
-44.091797	6.690269
51.383602	-10.248617
29.255816	42.024043
-202.152166	-496.766750
-17.339827	-57.838306
32.841751	-17.580081
77.922585	-26.221995
-31.290716	4.710174
2.058760	-45.028927
144.937937	-5.163372
-36.433391	71.872162
37.478539	-37.416766
20.335392	-55.084047
39.421554	-73.214619
-46.034940	-36.247002
66.794923	4.107011
43.508863	-73.231750
-25.147008	-6.898180
16.176230	-13.305631
-102.564951	76.270931
1.331682	4.238192
4.498468	29.663715
-14.024188	81.798947
49.508360	47.285922
5.850890	0.699187
28.847269	-72.023506
62.310331	-59.801449
14.685133	-33.570667
-107.373053	32.980340
-38.812397	-40.461318
-17.736338	5.344989
-39.966625	47.871833
20.088265	-26.581030
